Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
medical canna clinic,44,44,260,45,0,https://www.polln.com/locations/canberra,0,0,0,0,67800000,"82, 100, 53, 66, 82, 66, 43, 66, 82, 66, 53, 43",2026-03-29 09:40:37,"Local pack, Video, Related searches, Discussions and forums",commercial,Organic
how long does weed get out of your system,21,16,210,57,0,https://www.polln.com/library/how-long-does-cannabis-stay-in-your-system,0,0,0,0,0,"82, 43, 66, 66, 43, 43, 43, 35, 66, 66, 66, 53",2026-03-18 22:09:21,"Sitelinks, Featured snippet",informational,Organic
cannibis access clinic,24,33,90,40,0,https://www.polln.com/,0,0,0,0.33,5260000,"0, 10, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0",2026-04-29 08:27:49,"Local pack, Video, People also ask, Related searches",commercial,Organic
cannibis access clinic,74,0,90,40,0,https://www.polln.com/locations/adelaide,0,0,0,0.33,5260000,"0, 10, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0",2026-04-29 08:27:49,"Local pack, Video, People also ask, Related searches",commercial,Organic
cannabis clinic perth,18,0,50,42,0,https://www.polln.com/locations/perth,0,0,0,0,233000,"27, 18, 27, 18, 18, 36, 100, 100, 81, 45, 45, 27",2026-04-13 09:07:32,"Knowledge panel, Video, Image, Related searches",informational,Organic
cannabis clinic perth,28,0,50,42,0,https://www.polln.com/,0,0,0,0,233000,"27, 18, 27, 18, 18, 36, 100, 100, 81, 45, 45, 27",2026-04-13 09:07:32,"Knowledge panel, Video, Image, Related searches",informational,Organic
medical marijuanas qld cost,24,1,210,6,0,https://www.polln.com/library/how-much-does-medicinal-cannabis-cost-in-australia,0,0,0,0,0,"81, 28, 35, 44, 44, 23, 35, 35, 23, 18, 23, 28",2026-03-10 18:48:27,"Sitelinks, Related searches, AI overview",informational,Organic
medical marijuanas qld cost,49,49,210,6,0,https://www.polln.com/,0,0,0,0,0,"81, 28, 35, 44, 44, 23, 35, 35, 23, 18, 23, 28",2026-03-10 18:48:27,"Sitelinks, Related searches, AI overview",informational,Organic
how long does thc last in your saliva,47,47,50,31,0,https://www.polln.com/library/how-long-does-cannabis-stay-in-your-system,0,0,0,0.33,131,"33, 33, 33, 33, 33, 33, 9, 9, 9, 9, 9, 52",2026-03-20 21:59:56,"Video, People also ask, Discussions and forums, AI overview",informational,Organic
pod medical,68,68,90,8,0,https://www.polln.com/locations/perth,0,0,0,0.02,209000000,"100, 64, 64, 78, 64, 50, 64, 64, 64, 64, 64, 50",2026-03-24 20:31:56,"Image pack, Video, Image, Related searches, AI overview",informational,Organic
cannabisclinic,23,0,40,34,5.21,https://www.polln.com/,0,0,0,0.07,53400000,"0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 100, 0",2026-04-15 23:15:00,"Local pack, Video, Image, Related searches",commercial,Organic
cannabisclinic,97,0,40,34,5.21,https://www.polln.com/locations/perth,0,0,0,0.07,53400000,"0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 100, 0",2026-04-15 23:15:00,"Local pack, Video, Image, Related searches",commercial,Organic
how long is pot detectable in saliva,31,0,70,51,0,https://www.polln.com/library/how-long-does-cannabis-stay-in-your-system,0,0,0,0.33,268000,"64, 41, 41, 41, 41, 29, 29, 41, 11, 11, 64, 64",2026-04-16 05:03:51,"Video, People also ask, Related searches, Discussions and forums, AI overview",informational,Organic
medical marijuanas nsw driving,44,40,140,39,41.09,https://www.polln.com/library/medicinal-cannabis-and-driving-what-you-need-to-know-as-a-patient-in-australia,0,0,0,0.28,145,"100, 53, 53, 53, 65, 42, 42, 53, 53, 53, 53, 26",2026-04-02 06:32:40,"Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
free online prescription,55,55,210,43,1.95,https://www.polln.com/,0,0,0,0.86,126,"35, 28, 28, 35, 43, 43, 66, 100, 100, 100, 43, 66",2026-03-19 14:49:36,"Video, Related searches","commercial, informational",Organic
prescriptions on line,63,63,90,39,0,https://www.polln.com/,0,0,0,0,401000000,"41, 41, 41, 64, 64, 82, 100, 41, 82, 41, 29, 41",2026-04-02 14:23:45,"Sitelinks, Video, Related searches","commercial, informational",Organic
prescription cannabis,54,0,110,60,69.75,https://www.polln.com/,0,0,0,0.06,80600000,"65, 42, 53, 65, 53, 26, 53, 26, 26, 42, 34, 26",2026-04-20 16:13:57,"Video, Related searches, Discussions and forums, AI overview",informational,Organic
prescription cannabis,71,0,110,60,69.75,https://www.polln.com/,0,0,0,0.06,80600000,"65, 42, 53, 65, 53, 26, 53, 26, 26, 42, 34, 26",2026-04-20 16:13:57,"Video, Related searches, Discussions and forums, AI overview",informational,Organic
pollon,3,3,140,37,0,https://www.polln.com/,0,0,0,0.02,124,"33, 52, 42, 52, 80, 66, 66, 80, 100, 80, 80, 52",2026-03-31 02:01:18,"Knowledge panel, Image pack, Sitelinks, Video, Video Carousel, People also ask, Related searches","informational, navigational",Organic
book dr sleep,59,59,1600,22,1.06,https://www.polln.com/,0,0,0,0,0,"0, 0, 0, 0, 0, 0, 0, 10, 36, 100, 0, 0",2026-03-19 02:06:28,"Sitelinks, Video, Image, Video Carousel, Related searches, See results about",informational,Organic
how long does weed stay in system for,15,17,110,53,0,https://www.polln.com/library/how-long-does-cannabis-stay-in-your-system,0,0,0,0,231000000,"66, 43, 14, 18, 14, 14, 18, 14, 22, 14, 14, 14",2026-04-03 22:33:32,"Sitelinks, Video, Discussions and forums, AI overview",informational,Organic
how ling does weed stay in your system,17,17,70,54,0,https://www.polln.com/library/how-long-does-cannabis-stay-in-your-system,0,0,0,0,72700000,"18, 45, 27, 81, 45, 81, 100, 63, 81, 45, 63, 63",2026-03-10 01:09:59,"Sitelinks, Video, Related searches, Short videos, Discussions and forums, AI overview",informational,Organic
how long weed in system,17,0,90,59,0,https://www.polln.com/library/how-long-does-cannabis-stay-in-your-system,0,0,0,0,177000000,"64, 50, 64, 64, 50, 50, 50, 50, 35, 50, 100, 50",2026-04-24 11:47:37,"Image pack, Video, People also ask, AI overview",informational,Organic
cannabis sativa strains,24,24,170,72,0,https://www.polln.com/library/sativa-vs-indica-vs-hybrid-cannabis-what-to-expect,0,0,0,0,0,"65, 65, 81, 65, 43, 53, 43, 53, 28, 43, 53, 65",2026-03-10 22:15:33,"Image pack, Video, Related searches, Discussions and forums, AI overview",informational,Organic
dispensed australia prices,80,50,50,10,4.28,https://www.polln.com/library/how-much-does-medicinal-cannabis-cost-in-australia,0,0,0,0.71,1310000,"21, 12, 15, 15, 21, 12, 21, 21, 15, 15, 21, 21",2026-04-07 12:16:27,"Image pack, Sitelinks, Video, Related searches, AI overview","navigational, transactional",Organic
thc gummies canberra,35,0,70,6,0,https://www.polln.com/locations/canberra,0,0,0,0.33,9200,"35, 14, 14, 14, 35, 28, 14, 50, 50, 100, 100, 78",2026-04-14 21:56:07,"Sitelinks, People also ask, AI overview",informational,Organic
medical cannabis australia online,1,1,390,48,0,https://www.polln.com/,0,0,0,0,23600000,"81, 54, 66, 54, 54, 44, 66, 81, 66, 81, 100, 66",2026-03-20 22:55:48,"Related searches, Discussions and forums, AI overview",informational,AI overview
medical cannabis australia online,63,63,390,48,0,https://www.polln.com/locations/sydney,0,0,0,0,23600000,"81, 54, 66, 54, 54, 44, 66, 81, 66, 81, 100, 66",2026-03-20 22:55:48,"Related searches, Discussions and forums, AI overview",informational,Organic
sati a,28,28,590,77,0,https://www.polln.com/library/sativa-vs-indica-vs-hybrid-cannabis-what-to-expect,0,0,0,0,61100000,"30, 30, 20, 16, 8, 20, 11, 20, 20, 16, 20, 16",2026-03-29 21:04:24,"Knowledge panel, Video, Video Carousel, Related searches, Short videos","informational, transactional",Organic
how long.is weed in system,32,23,70,59,0,https://www.polln.com/library/how-long-does-cannabis-stay-in-your-system,0,0,0,0,176000000,"64, 50, 50, 64, 50, 50, 50, 0, 35, 50, 100, 50",2026-04-08 08:34:47,"Image pack, People also ask, Discussions and forums, AI overview",informational,Organic
medicinal cannabis aus,20,20,110,61,0,https://www.polln.com/,0,0,0,0,39300000,"82, 64, 82, 64, 100, 64, 100, 64, 52, 52, 64, 41",2026-03-20 23:29:59,"Video, People also ask, Related searches, Discussions and forums, AI overview",informational,Organic
whats the difference between sativa and indica,1,1,90,71,0,https://www.polln.com/library/sativa-vs-indica-vs-hybrid-cannabis-what-to-expect,0,0,0,0,20600000,"42, 42, 52, 100, 23, 9, 52, 66, 9, 52, 42, 33",2026-04-23 04:56:15,"Image pack, Sitelinks, Video, Video Carousel, People also ask, Related searches, Discussions and forums, AI overview",informational,AI overview
whats the difference between sativa and indica,16,9,90,71,0,https://www.polln.com/library/sativa-vs-indica-vs-hybrid-cannabis-what-to-expect,0,0,0,0,20600000,"42, 42, 52, 100, 23, 9, 52, 66, 9, 52, 42, 33",2026-04-23 04:56:15,"Image pack, Sitelinks, Video, Video Carousel, People also ask, Related searches, Discussions and forums, AI overview",informational,Organic
cannabisstores,42,55,720,55,0,https://www.polln.com/,0,0,0,0,51000000,"76, 76, 0, 0, 67, 67, 76, 67, 67, 76, 76, 76",2026-04-07 11:02:14,"Local pack, Image, Video Carousel, People also ask, Related searches",commercial,Organic
cheapest medical marijuanas dispensary near me,76,76,110,39,0,https://www.polln.com/locations/perth,0,0,0,0,3390000,"19, 19, 42, 66, 100, 80, 80, 52, 52, 42, 52, 42",2026-03-31 08:39:56,"Local pack, Video, People also ask, Related searches, Discussions and forums",transactional,Organic
how long does weed stay in your blood for,24,78,480,65,0,https://www.polln.com/library/how-long-does-cannabis-stay-in-your-system,0,0,0,0,53700000,"25, 13, 46, 31, 25, 52, 25, 20, 20, 3, 11, 7",2026-04-17 00:15:28,"Sitelinks, Video, People also ask, Related searches, Short videos, Discussions and forums, AI overview",informational,Organic
cannabis sydney,17,17,50,24,0,https://www.polln.com/locations/sydney,0,0,0,0,14200000,"100, 100, 81, 81, 63, 9, 63, 36, 27, 18, 9, 9",2026-03-30 05:54:37,"Local pack, Video, Image, Related searches, Discussions and forums",commercial,Organic
how long does thc stay in your body,24,20,720,63,0,https://www.polln.com/library/how-long-does-cannabis-stay-in-your-system,0,0,0,0,409000000,"72, 59, 72, 72, 72, 72, 72, 72, 72, 72, 72, 59",2026-04-19 17:38:04,"Sitelinks, Video, People also ask, Related searches, Short videos, Discussions and forums, AI overview",informational,Organic
medicinal cannabis melbourne,23,0,210,33,0,https://www.polln.com/locations/melbourne,0,0,0,0,4100000,"66, 43, 43, 35, 8, 43, 43, 43, 54, 43, 43, 43",2026-04-25 14:42:00,"Sitelinks, Video, People also ask, Related searches, Discussions and forums, AI overview",informational,Organic
medicinal cannabis melbourne,41,25,210,33,0,https://www.polln.com/,0,0,0,0,4100000,"66, 43, 43, 35, 8, 43, 43, 43, 54, 43, 43, 43",2026-04-25 14:42:00,"Sitelinks, Video, People also ask, Related searches, Discussions and forums, AI overview",informational,Organic
my leaf brisbane,70,0,50,54,5.67,https://www.polln.com/locations/brisbane,0,0,0,0.73,6240,"22, 44, 55, 100, 77, 55, 55, 44, 100",2026-04-28 05:06:18,"Knowledge panel, Sitelinks, Video, Ads top, People also ask, Related searches, Ads middle",navigational,Organic
cannabus oil,76,76,110,63,0,https://www.polln.com/library/cbd-oil-explained,0,0,0,0,69100000,"0, 0, 0, 0, 0, 100, 0, 0, 0, 1, 0, 0",2026-03-26 18:06:29,"Knowledge panel, Sitelinks, Video, Video Carousel, Popular products, Related searches, Discussions and forums, AI overview",informational,Organic
medical vape,12,21,90,32,0,https://www.polln.com/library/ultimate-guide-to-vaping-medicinal-cannabis,0,0,0,0,3820000,"28, 28, 23, 17, 17, 5, 5, 7, 5, 100, 7, 7",2026-04-02 01:06:24,"Image pack, Video, Related searches, AI overview",informational,Organic
medical vape,63,64,90,32,0,https://www.polln.com/,0,0,0,0,3820000,"28, 28, 23, 17, 17, 5, 5, 7, 5, 100, 7, 7",2026-04-02 01:06:24,"Image pack, Video, Related searches, AI overview",informational,Organic
medical marijuanas companies australia,23,16,110,58,66.16,https://www.polln.com/,0,0,0,0.21,4390000,"33, 42, 42, 33, 52, 66, 100, 66, 80, 80, 52, 42",2026-04-02 07:50:14,"Local pack, Video, Related searches, AI overview",informational,Organic
traveling with medication,34,34,210,45,1.25,https://www.polln.com/faqs/can-i-travel-with-my-prescription-medications,0,0,0,0.42,204000000,"66, 35, 66, 66, 66, 66, 35, 12, 53, 53, 35, 43",2026-03-12 20:52:34,"Video, Image, Related searches, AI overview",informational,Organic
traveling with medication,52,34,210,45,1.25,https://www.polln.com/faqs/can-i-travel-with-my-prescription-medications,0,0,0,0.42,204000000,"66, 35, 66, 66, 66, 66, 35, 12, 53, 53, 35, 43",2026-03-12 20:52:34,"Video, Image, Related searches, AI overview",informational,Organic
how long does thc stay in the bloodstream,73,0,260,62,0,https://www.polln.com/library/how-long-does-cannabis-stay-in-your-system,0,0,0,0,844000,"66, 66, 43, 66, 82, 66, 53, 66, 66, 66, 53, 53",2026-04-23 10:48:29,"Video, Image, People also ask, Discussions and forums, AI overview",informational,Organic
medicinal marijuanas australia,16,20,210,57,0,https://www.polln.com/,0,0,0,0,9340000,"30, 7, 3, 0, 0, 2, 13, 10, 10, 3, 3, 13",2026-04-02 08:44:17,"Video, Ads bottom, Related searches, AI overview",informational,Organic
how long does cannabis stay in your body,15,15,90,68,0,https://www.polln.com/library/how-long-does-cannabis-stay-in-your-system,0,0,0,0,0,"100, 41, 64, 52, 64, 64, 52, 64, 52, 41, 52, 64",2026-03-19 12:08:25,"Sitelinks, Video, Featured snippet, Discussions and forums",informational,Organic
traveling with prescription drugs,45,42,70,40,0,https://www.polln.com/faqs/can-i-travel-with-my-prescription-medications,0,0,0,0.01,199000000,"63, 63, 63, 63, 63, 63, 81, 81, 63, 63, 63, 63",2026-04-20 02:35:51,"Video, Related searches, AI overview",informational,Organic
how long does thc cbd oil stay in your system,7,7,70,44,0,https://www.polln.com/library/how-long-does-cannabis-stay-in-your-system,0,0,0,0,3290000,"29, 2, 2, 2, 2, 2, 2, 22, 29, 29, 2, 29",2026-03-28 01:18:22,"Sitelinks, People also ask, Related searches, Discussions and forums, AI overview",informational,Organic
medical canberra,67,81,170,48,0,https://www.polln.com/,0,0,0,0.01,132,"43, 43, 43, 35, 8, 54, 18, 66, 18, 22, 66, 54",2026-04-03 00:26:32,"Local pack, Video, Related searches",commercial,Organic
naturopathic medicine near me,56,56,140,50,1.19,https://www.polln.com/,0,0,0,0.47,0,"5, 4, 2, 4, 1, 5, 2, 7, 10, 16, 3, 7",2026-03-18 21:00:34,"Local pack, Related searches, AI overview","informational, transactional",Organic
medical cannabis pharmacy near me,52,52,90,29,0,https://www.polln.com/locations/perth,0,0,0,0,52500000,"52, 41, 82, 64, 64, 52, 29, 41, 41, 100, 52, 82",2026-03-29 20:40:03,"Local pack, Image, Related searches",transactional,Organic
medical cannabis pharmacy near me,69,69,90,29,0,https://www.polln.com/,0,0,0,0,52500000,"52, 41, 82, 64, 64, 52, 29, 41, 41, 100, 52, 82",2026-03-29 20:40:03,"Local pack, Image, Related searches",transactional,Organic
medical cannabis pharmacy near me,90,52,90,29,0,https://www.polln.com/locations/perth,0,0,0,0,52500000,"52, 41, 82, 64, 64, 52, 29, 41, 41, 100, 52, 82",2026-03-29 20:40:03,"Local pack, Image, Related searches",transactional,Organic
medical cannabis pharmacy near me,91,52,90,29,0,https://www.polln.com/locations/perth,0,0,0,0,52500000,"52, 41, 82, 64, 64, 52, 29, 41, 41, 100, 52, 82",2026-03-29 20:40:03,"Local pack, Image, Related searches",transactional,Organic
how long will pot stay in system,19,19,210,57,0,https://www.polln.com/library/how-long-does-cannabis-stay-in-your-system,0,0,0,0,140,"54, 35, 28, 44, 44, 44, 28, 35, 35, 28, 28, 35",2026-03-22 06:02:38,"Sitelinks, Video, Featured snippet, People also ask, Short videos, Discussions and forums",informational,Organic
what are turpins,37,37,110,50,0,https://www.polln.com/library/everything-you-need-to-know-about-cannabis-terpenes,0,0,0,0,0,"14, 33, 33, 42, 52, 0, 80, 100, 52, 66, 66, 80",2026-03-13 17:28:46,"Sitelinks, Video, Related searches, Short videos, AI overview",informational,Organic
how long does weed stay in system for urine test,15,0,170,57,0,https://www.polln.com/library/how-long-does-cannabis-stay-in-your-system,0,0,0,0,12300000,"35, 17, 35, 28, 28, 28, 43, 35, 53, 43, 53, 66",2026-04-09 21:37:27,"Sitelinks, Video, People also ask, Related searches, Short videos, AI overview",informational,Organic
prescription medication on domestic flights australia,19,19,110,37,0,https://www.polln.com/faqs/can-i-travel-with-my-prescription-medications,0,0,0,0,264000,"66, 66, 66, 66, 42, 52, 42, 42, 42, 42, 52, 42",2026-03-13 10:52:28,"Sitelinks, Video, Image, Related searches, AI overview",informational,Organic
prescription medication on domestic flights australia,26,26,110,37,0,https://www.polln.com/library/travelling-as-a-medicinal-cannabis-patient-in-australia-what-you-need-to-know,0,0,0,0,264000,"66, 66, 66, 66, 42, 52, 42, 42, 42, 42, 52, 42",2026-03-13 10:52:28,"Sitelinks, Video, Image, Related searches, AI overview",informational,Organic
prescription medication on domestic flights australia,35,26,110,37,0,https://www.polln.com/library/travelling-as-a-medicinal-cannabis-patient-in-australia-what-you-need-to-know,0,0,0,0,264000,"66, 66, 66, 66, 42, 52, 42, 42, 42, 42, 52, 42",2026-03-13 10:52:28,"Sitelinks, Video, Image, Related searches, AI overview",informational,Organic
how long do scripts last in australia,9,17,90,7,0,https://www.polln.com/faqs/do-my-prescriptions-expire,0,0,0,0.33,135,"19, 14, 9, 14, 42, 52, 42, 100, 66, 66, 42, 66",2026-04-22 21:42:55,"Video, People also ask, Related searches, Discussions and forums, AI overview",informational,Organic
medical dispensary,71,71,110,55,0,https://www.polln.com/locations/brisbane,0,0,0,0,0,"100, 100, 100, 100, 100, 28, 100, 78, 100, 14, 100, 35",2026-03-11 21:58:57,"Local pack, Video, Image",commercial,Organic
medical dispensary,85,71,110,55,0,https://www.polln.com/locations/brisbane,0,0,0,0,0,"100, 100, 100, 100, 100, 28, 100, 78, 100, 14, 100, 35",2026-03-11 21:58:57,"Local pack, Video, Image",commercial,Organic
define indica,20,20,260,63,0,https://www.polln.com/library/sativa-vs-indica-vs-hybrid-cannabis-what-to-expect,0,0,0,0,0,"48, 14, 11, 14, 14, 11, 100, 26, 9, 14, 17, 11",2026-03-19 10:34:24,"Knowledge panel, Video, Related searches",informational,Organic
